Barrio,latitude,longitude,small_sounding_engine_presence,medium_sounding_engine_presence,large_sounding_engine_presence,engine_of_uncertain_size_presence,engine_presence,fecha,codigo_postal
Manhattan,40.72898,-73.99629,0,0,0,1,1,2018-09-14,10080
Manhattan,40.72898,-73.99629,0,0,0,0,0,2018-09-14,10119
Manhattan,40.73033,-73.9956,0,0,0,0,0,2018-09-14,10256
Brooklyn,40.69413,-73.98568,0,0,0,1,1,2018-09-14,11230
Brooklyn,40.69413,-73.98568,0,0,0,0,0,2018-09-14,11230
Brooklyn,40.69413,-73.98568,0,0,0,0,0,2018-09-14,11229
Manhattan,40.73033,-73.9956,0,0,0,0,0,2018-09-14,10173
Manhattan,40.73033,-73.9956,0,0,0,0,0,2018-09-14,10055
Manhattan,40.72977,-73.98812,0,0,0,0,0,2018-09-14,10271
Manhattan,40.73501,-73.99479000000001,0,0,0,0,0,2018-09-14,10112
Manhattan,40.7275,-73.99286,0,0,0,0,0,2018-09-14,10119
Manhattan,40.7275,-73.99286,0,0,0,0,0,2018-09-14,10081
Manhattan,40.72977,-73.98812,0,0,0,0,0,2018-09-14,10169
Manhattan,40.7275,-73.99286,0,0,0,0,0,2018-09-14,10265
Manhattan,40.73501,-73.99479000000001,0,0,0,0,0,2018-09-14,10151
Manhattan,40.72977,-73.98812,0,0,0,0,0,2018-09-14,10003
Manhattan,40.73501,-73.99479000000001,0,0,0,0,0,2018-09-14,10002
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2018-09-14,10001
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2018-09-14,10041
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2018-09-14,10037
Manhattan,40.7275,-73.99286,0,0,0,0,0,2018-09-14,10276
Manhattan,40.7275,-73.99286,0,0,0,0,0,2018-09-14,10177
Manhattan,40.7275,-73.99286,0,0,0,0,0,2018-09-14,10004
Manhattan,40.7275,-73.99286,0,0,0,0,0,2018-09-14,10069
Manhattan,40.73365,-73.98879000000001,0,0,0,0,0,2018-09-14,10199
Manhattan,40.73365,-73.98879000000001,0,0,0,0,0,2018-09-14,10001
Manhattan,40.73206,-73.99763,0,0,1,0,1,2018-09-14,10075
Manhattan,40.73206,-73.99763,0,0,0,0,0,2018-09-14,10017
Manhattan,40.73365,-73.98879000000001,0,0,0,0,0,2018-09-14,10025
Manhattan,40.73206,-73.99763,0,0,0,0,0,2018-09-14,10027
Brooklyn,40.69398,-73.98697,0,0,0,0,0,2018-09-14,11222
Brooklyn,40.69398,-73.98697,0,0,0,0,0,2018-09-14,11232
Brooklyn,40.69398,-73.98697,0,0,0,1,1,2018-09-14,11212
Manhattan,40.73206,-73.99763,0,0,0,0,0,2018-09-14,10273
Manhattan,40.73206,-73.99763,0,0,0,0,0,2018-09-14,10081
Manhattan,40.73206,-73.99763,0,0,0,0,0,2018-09-14,10211
Manhattan,40.77632,-73.96372,0,0,1,0,1,2018-09-14,10279
Manhattan,40.77632,-73.96372,0,0,0,0,0,2018-09-14,10162
Manhattan,40.77632,-73.96372,0,0,0,0,0,2018-09-14,10115
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2018-09-14,10039
Manhattan,40.73642,-73.99150999999999,0,1,0,0,1,2018-09-14,10023
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2018-09-14,10032
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2018-09-14,10271
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2018-09-14,10012
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2018-09-14,10021
Manhattan,40.73059,-73.99479000000001,0,0,0,0,0,2018-09-14,10115
Manhattan,40.73059,-73.99479000000001,0,0,0,0,0,2018-09-14,10002
Manhattan,40.73059,-73.99479000000001,0,0,0,0,0,2018-09-14,10021
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2018-09-15,10069
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2018-09-15,10276
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2018-09-15,10173
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2018-09-15,10037
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2018-09-15,10031
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2018-09-15,10274
Manhattan,40.72978,-73.99476999999999,0,0,0,0,0,2018-09-15,10270
Manhattan,40.72978,-73.99476999999999,0,1,0,0,1,2018-09-15,10065
Manhattan,40.72978,-73.99476999999999,0,0,0,0,0,2018-09-15,10119
Manhattan,40.73033,-73.9987,0,0,0,0,0,2018-09-15,10110
Manhattan,40.73033,-73.9987,0,0,0,0,0,2018-09-15,10128
Manhattan,40.73033,-73.9987,0,0,1,0,1,2018-09-15,10034
Manhattan,40.73033,-73.9956,0,0,0,0,0,2018-09-15,10037
Manhattan,40.73033,-73.9956,0,1,0,0,1,2018-09-15,10281
Manhattan,40.73033,-73.9956,0,0,0,1,1,2018-09-15,10272
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2018-09-15,10087
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2018-09-15,10041
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2018-09-15,10256
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2018-09-15,10258
Manhattan,40.73365,-73.98879000000001,0,1,0,0,1,2018-09-15,10006
Manhattan,40.73365,-73.98879000000001,0,0,0,0,0,2018-09-15,10038
Manhattan,40.73365,-73.98879000000001,0,1,0,0,1,2018-09-15,10009
Manhattan,40.75011,-73.97398000000001,0,0,0,0,0,2018-09-15,10213
Manhattan,40.75011,-73.97398000000001,0,1,0,0,1,2018-09-15,10055
Manhattan,40.75011,-73.97398000000001,0,0,1,0,1,2018-09-15,10013
Manhattan,40.73033,-73.9956,0,0,0,0,0,2018-09-15,10269
Manhattan,40.73033,-73.9956,0,0,0,0,0,2018-09-15,10167
Manhattan,40.73033,-73.9956,0,0,0,0,0,2018-09-15,10119
Manhattan,40.727920000000005,-73.99176,0,0,0,0,0,2018-09-15,10268
Manhattan,40.727920000000005,-73.99176,0,0,0,0,0,2018-09-15,10044
Manhattan,40.727920000000005,-73.99176,0,0,0,0,0,2018-09-15,10167
Manhattan,40.73206,-73.99763,0,0,0,0,0,2018-09-15,10268
Manhattan,40.73206,-73.99763,0,0,0,0,0,2018-09-15,10111
Manhattan,40.73206,-73.99763,0,0,1,0,1,2018-09-15,10151
Manhattan,40.73033,-73.9956,0,0,0,0,0,2018-09-15,10081
Manhattan,40.73033,-73.9956,0,0,0,0,0,2018-09-15,10036
Manhattan,40.73033,-73.9956,0,0,0,0,0,2018-09-15,10007
Manhattan,40.73365,-73.98879000000001,0,0,0,0,0,2018-09-15,10111
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2018-09-15,10037
Manhattan,40.73365,-73.98879000000001,0,0,0,0,0,2018-09-15,10004
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2018-09-15,10257
Manhattan,40.73365,-73.98879000000001,0,0,0,0,0,2018-09-15,10199
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2018-09-15,10021
Manhattan,40.73108,-73.99556,0,0,0,0,0,2018-09-15,10282
Manhattan,40.73108,-73.99556,0,0,0,0,0,2018-09-15,10039
Manhattan,40.73108,-73.99556,0,0,0,0,0,2018-09-15,10110
Manhattan,40.7275,-73.99286,0,0,0,0,0,2018-09-15,10020
Manhattan,40.7275,-73.99286,0,0,1,0,1,2018-09-15,10174
Manhattan,40.7275,-73.99286,0,0,0,1,1,2018-09-15,10265
Brooklyn,40.69398,-73.98697,0,0,1,0,1,2018-09-16,11240
Brooklyn,40.69398,-73.98697,0,0,0,0,0,2018-09-16,11204
Brooklyn,40.69398,-73.98697,0,0,0,0,0,2018-09-16,11235
Brooklyn,40.69398,-73.98697,0,0,0,0,0,2018-09-16,11214
Brooklyn,40.69398,-73.98697,0,0,1,0,1,2018-09-16,11256
Brooklyn,40.69398,-73.98697,0,0,0,0,0,2018-09-16,11204
Manhattan,40.7275,-73.99286,0,0,0,0,0,2018-09-16,10271
Manhattan,40.72105,-73.99728,0,0,0,0,0,2018-09-16,10024
Manhattan,40.7275,-73.99286,0,0,1,0,1,2018-09-16,10037
Manhattan,40.72105,-73.99728,0,0,0,0,0,2018-09-16,10006
Manhattan,40.72105,-73.99728,0,0,0,0,0,2018-09-16,10013
Manhattan,40.7275,-73.99286,0,0,0,1,1,2018-09-16,10276
Manhattan,40.72105,-73.99728,0,0,0,0,0,2018-09-16,10040
Manhattan,40.72105,-73.99728,0,0,0,0,0,2018-09-16,10177
Manhattan,40.72105,-73.99728,0,1,0,0,1,2018-09-16,10275
Manhattan,40.73055,-73.99949000000001,0,0,1,0,1,2018-09-16,10005
Manhattan,40.73055,-73.99949000000001,0,0,1,0,1,2018-09-16,10030
Manhattan,40.73055,-73.99949000000001,0,1,0,0,1,2018-09-16,10265
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2018-09-16,10028
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2018-09-16,10282
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2018-09-16,10037
Manhattan,40.73033,-73.9987,0,0,0,0,0,2018-09-16,10278
Manhattan,40.72977,-73.98812,0,0,0,1,1,2018-09-16,10110
Manhattan,40.72977,-73.98812,0,0,0,0,0,2018-09-16,10021
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2018-09-16,10080
Manhattan,40.72977,-73.98812,0,0,0,1,1,2018-09-16,10034
Manhattan,40.73033,-73.9987,0,1,0,0,1,2018-09-16,10259
Manhattan,40.73033,-73.9987,0,0,0,0,0,2018-09-16,10275
Brooklyn,40.69398,-73.98697,0,0,0,0,0,2018-09-16,11215
Brooklyn,40.69398,-73.98697,0,1,0,0,1,2018-09-16,11231
Brooklyn,40.69398,-73.98697,0,0,0,1,1,2018-09-16,11223
Brooklyn,40.69398,-73.98697,0,0,0,0,0,2018-09-16,11249
Brooklyn,40.69398,-73.98697,0,0,0,1,1,2018-09-16,11218
Brooklyn,40.69398,-73.98697,0,0,0,0,0,2018-09-16,11211
Brooklyn,40.69398,-73.98697,0,0,0,0,0,2018-09-16,11212
Brooklyn,40.69398,-73.98697,0,0,0,0,0,2018-09-16,11232
Brooklyn,40.69398,-73.98697,0,0,1,0,1,2018-09-16,11201
Manhattan,40.7275,-73.99286,0,0,1,0,1,2018-09-16,10081
Manhattan,40.7275,-73.99286,0,0,0,0,0,2018-09-16,10002
Manhattan,40.7275,-73.99286,0,0,1,0,1,2018-09-16,10279
Manhattan,40.72981,-73.99586,0,0,0,0,0,2018-09-16,10026
Manhattan,40.72981,-73.99586,0,0,0,0,0,2018-09-16,10280
Manhattan,40.72981,-73.99586,0,0,0,0,0,2018-09-16,10037
Manhattan,40.72951,-73.99388,0,0,1,0,1,2018-09-16,10012
Manhattan,40.72951,-73.99388,0,0,1,0,1,2018-09-16,10065
Manhattan,40.72951,-73.99388,0,0,0,0,0,2018-09-16,10012
Brooklyn,40.69398,-73.98697,0,0,1,0,1,2018-09-16,11213
Manhattan,40.727920000000005,-73.99176,0,0,0,0,0,2018-09-16,10055
Manhattan,40.727920000000005,-73.99176,0,1,0,0,1,2018-09-16,10033
Manhattan,40.727920000000005,-73.99176,0,0,0,1,1,2018-09-16,10039
Brooklyn,40.69398,-73.98697,0,0,0,0,0,2018-09-16,11239
Brooklyn,40.69398,-73.98697,0,0,1,0,1,2018-09-16,11220
Manhattan,40.73108,-73.99556,1,0,0,0,1,2018-09-16,10268
Manhattan,40.73108,-73.99556,0,0,0,0,0,2018-09-16,10007
Manhattan,40.73108,-73.99556,0,1,1,1,1,2018-09-16,10115
Manhattan,40.73501,-73.99479000000001,0,1,0,0,1,2018-09-16,10275
Manhattan,40.73501,-73.99479000000001,0,0,0,0,0,2018-09-16,10055
Manhattan,40.73501,-73.99479000000001,0,0,0,0,0,2018-09-16,10038
Brooklyn,40.69398,-73.98697,0,0,0,1,1,2018-09-16,11231
Brooklyn,40.69398,-73.98697,0,0,1,0,1,2018-09-16,11222
Brooklyn,40.69398,-73.98697,0,0,0,0,0,2018-09-16,11222
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2018-09-16,10041
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2018-09-16,10170
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2018-09-16,10075
Manhattan,40.7275,-73.99286,0,0,0,0,0,2018-09-16,10022
Manhattan,40.72951,-73.99388,0,0,0,0,0,2018-09-16,10268
Manhattan,40.7275,-73.99286,0,0,0,0,0,2018-09-16,10154
Manhattan,40.72951,-73.99388,0,0,1,0,1,2018-09-16,10026
Manhattan,40.72951,-73.99388,1,0,0,0,1,2018-09-16,10152
Manhattan,40.7275,-73.99286,0,0,0,0,0,2018-09-16,10174
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2018-09-17,10030
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2018-09-17,10060
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2018-09-17,10171
Manhattan,40.73055,-73.99949000000001,0,0,1,0,1,2018-09-17,10036
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2018-09-17,10213
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2018-09-17,10075
Manhattan,40.727920000000005,-73.99176,0,0,1,0,1,2018-09-17,10167
Manhattan,40.727920000000005,-73.99176,0,0,1,0,1,2018-09-17,10259
Manhattan,40.72105,-73.99728,0,0,0,0,0,2018-09-17,10032
Manhattan,40.727920000000005,-73.99176,0,1,0,0,1,2018-09-17,10019
Manhattan,40.72105,-73.99728,1,0,0,0,1,2018-09-17,10151
Manhattan,40.72105,-73.99728,0,1,0,0,1,2018-09-17,10027
Manhattan,40.73642,-73.99150999999999,0,0,1,0,1,2018-09-17,10055
Manhattan,40.73642,-73.99150999999999,1,0,0,0,1,2018-09-17,10087
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2018-09-17,10001
Manhattan,40.73033,-73.9987,0,0,0,0,0,2018-09-17,10177
Manhattan,40.73033,-73.9987,0,0,0,0,0,2018-09-17,10268
Manhattan,40.73033,-73.9987,0,0,0,0,0,2018-09-17,10037
Manhattan,40.75011,-73.97398000000001,0,1,0,0,1,2018-09-17,10269
Manhattan,40.75011,-73.97398000000001,0,0,1,0,1,2018-09-17,10271
Manhattan,40.75011,-73.97398000000001,0,1,0,0,1,2018-09-17,10110
Manhattan,40.7275,-73.99286,0,0,0,0,0,2018-09-17,10028
Manhattan,40.7275,-73.99286,0,0,0,0,0,2018-09-17,10177
Manhattan,40.7275,-73.99286,0,0,0,1,1,2018-09-17,10025
Manhattan,40.73033,-73.9987,0,0,0,0,0,2018-09-17,10280
Manhattan,40.73033,-73.9987,0,0,0,0,0,2018-09-17,10032
Manhattan,40.73033,-73.9987,0,0,0,0,0,2018-09-17,10281
Manhattan,40.72898,-73.99629,0,0,0,0,0,2018-09-17,10110
Manhattan,40.72898,-73.99629,0,0,0,0,0,2018-09-17,10103
Manhattan,40.72898,-73.99629,0,0,0,0,0,2018-09-17,10282
Manhattan,40.73108,-73.99556,0,0,0,0,0,2018-09-17,10014
Manhattan,40.73108,-73.99556,1,0,0,0,1,2018-09-17,10006
Manhattan,40.73108,-73.99556,0,0,0,0,0,2018-09-17,10065
Manhattan,40.72951,-73.99388,0,0,0,1,1,2018-09-17,10036
Manhattan,40.72951,-73.99388,0,0,1,0,1,2018-09-17,10273
Manhattan,40.72951,-73.99388,0,0,0,0,0,2018-09-17,10038
Brooklyn,40.69398,-73.98697,0,0,0,0,0,2018-09-17,11230
Manhattan,40.73033,-73.9987,0,0,0,0,0,2018-09-17,10029
Manhattan,40.73033,-73.9987,0,0,0,0,0,2018-09-17,10017
Manhattan,40.73033,-73.9987,0,0,0,0,0,2018-09-17,10027
Brooklyn,40.69398,-73.98697,0,0,0,0,0,2018-09-17,11230
Brooklyn,40.69398,-73.98697,0,0,0,0,0,2018-09-17,11235
Manhattan,40.73055,-73.99949000000001,0,1,0,0,1,2018-09-17,10212
Manhattan,40.73055,-73.99949000000001,0,1,0,0,1,2018-09-17,10285
Manhattan,40.73033,-73.9956,0,0,0,0,0,2018-09-17,10023
Manhattan,40.73033,-73.9956,0,0,0,0,0,2018-09-17,10271
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2018-09-17,10278
Manhattan,40.73033,-73.9956,0,0,0,0,0,2018-09-17,10177
Manhattan,40.77632,-73.96372,0,1,0,0,1,2018-09-17,10081
Manhattan,40.77632,-73.96372,0,1,0,0,1,2018-09-17,10080
Manhattan,40.77632,-73.96372,0,1,0,0,1,2018-09-17,10005
Manhattan,40.7275,-73.99286,0,0,0,1,1,2018-09-18,10172
Manhattan,40.7275,-73.99286,0,0,0,0,0,2018-09-18,10038
Manhattan,40.7275,-73.99286,0,0,1,0,1,2018-09-18,10112
Manhattan,40.72105,-73.99728,0,1,0,0,1,2018-09-18,10021
Manhattan,40.72105,-73.99728,0,0,1,0,1,2018-09-18,10036
Manhattan,40.72105,-73.99728,0,0,0,0,0,2018-09-18,10170
Manhattan,40.72898,-73.99629,0,0,0,0,0,2018-09-18,10171
Manhattan,40.72898,-73.99629,0,0,0,0,0,2018-09-18,10269
Manhattan,40.72898,-73.99629,0,0,0,0,0,2018-09-18,10037
Manhattan,40.73206,-73.99763,0,0,0,0,0,2018-09-18,10004
Manhattan,40.73206,-73.99763,0,0,0,1,1,2018-09-18,10016
Manhattan,40.73206,-73.99763,0,0,0,0,0,2018-09-18,10170
Manhattan,40.73206,-73.99763,0,0,0,0,0,2018-09-18,10270
Manhattan,40.73206,-73.99763,0,0,0,0,0,2018-09-18,10032
Manhattan,40.73206,-73.99763,0,0,0,0,0,2018-09-18,10270
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2018-09-18,10036
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2018-09-18,10128
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2018-09-18,10154
Brooklyn,40.69413,-73.98568,0,0,0,0,0,2018-09-18,11210
Brooklyn,40.69413,-73.98568,0,0,0,0,0,2018-09-18,11236
Brooklyn,40.69413,-73.98568,0,0,0,0,0,2018-09-18,11256
Manhattan,40.77632,-73.96372,0,1,0,0,1,2018-09-18,10003
Manhattan,40.77632,-73.96372,0,0,1,0,1,2018-09-18,10153
Manhattan,40.77632,-73.96372,0,1,0,0,1,2018-09-18,10028
Manhattan,40.73206,-73.99763,0,1,0,0,1,2018-09-18,10040
Manhattan,40.73206,-73.99763,0,0,0,0,0,2018-09-18,10282
Manhattan,40.73206,-73.99763,0,0,0,0,0,2018-09-18,10256
Manhattan,40.727920000000005,-73.99176,0,0,0,0,0,2018-09-18,10257
Manhattan,40.727920000000005,-73.99176,0,1,0,0,1,2018-09-18,10027
Manhattan,40.72915,-73.995,0,0,0,0,0,2018-09-18,10276
Manhattan,40.72915,-73.995,0,0,0,0,0,2018-09-18,10017
Manhattan,40.72915,-73.995,0,0,0,0,0,2018-09-18,10271
Manhattan,40.727920000000005,-73.99176,0,0,0,0,0,2018-09-18,10036
Manhattan,40.72981,-73.99586,0,0,0,0,0,2018-09-18,10032
Manhattan,40.73365,-73.98879000000001,0,0,0,0,0,2018-09-18,10272
Manhattan,40.72981,-73.99586,0,0,0,0,0,2018-09-18,10280
Manhattan,40.73365,-73.98879000000001,0,1,0,0,1,2018-09-18,10025
Manhattan,40.72981,-73.99586,0,0,0,0,0,2018-09-18,10022
Manhattan,40.73365,-73.98879000000001,0,1,0,0,1,2018-09-18,10023
Manhattan,40.73033,-73.9956,1,0,0,0,1,2018-09-18,10044
Manhattan,40.73033,-73.9956,0,0,0,0,0,2018-09-18,10005
Manhattan,40.73033,-73.9956,0,0,0,0,0,2018-09-18,10044
Manhattan,40.73033,-73.9956,1,0,0,0,1,2018-09-19,10031
Manhattan,40.73033,-73.9956,0,0,0,0,0,2018-09-19,10045
Manhattan,40.73033,-73.9956,0,0,0,0,0,2018-09-19,10111
Manhattan,40.73108,-73.99556,0,0,0,0,0,2018-09-19,10032
Manhattan,40.73108,-73.99556,0,0,0,0,0,2018-09-19,10004
Manhattan,40.73108,-73.99556,0,0,1,0,1,2018-09-19,10265
Manhattan,40.72898,-73.99629,0,0,0,0,0,2018-09-19,10112
Manhattan,40.73033,-73.9956,0,0,0,0,0,2018-09-19,10027
Manhattan,40.73033,-73.9956,0,0,0,0,0,2018-09-19,10276
Manhattan,40.73033,-73.9956,0,0,0,0,0,2018-09-19,10012
Manhattan,40.72898,-73.99629,1,0,0,0,1,2018-09-19,10029
Manhattan,40.72898,-73.99629,0,0,0,0,0,2018-09-19,10013
Manhattan,40.72978,-73.99791,0,0,0,0,0,2018-09-19,10282
Manhattan,40.72978,-73.99791,0,0,0,0,0,2018-09-19,10035
Manhattan,40.73206,-73.99763,0,0,0,0,0,2018-09-19,10261
Manhattan,40.72978,-73.99791,0,0,0,0,0,2018-09-19,10269
Manhattan,40.73206,-73.99763,0,0,0,0,0,2018-09-19,10282
Manhattan,40.73206,-73.99763,0,0,0,0,0,2018-09-19,10256
Manhattan,40.73365,-73.98879000000001,0,0,1,0,1,2018-09-19,10274
Manhattan,40.73365,-73.98879000000001,0,1,0,0,1,2018-09-19,10128
Manhattan,40.73365,-73.98879000000001,0,0,0,0,0,2018-09-19,10261
Manhattan,40.73059,-73.99479000000001,0,1,0,0,1,2018-09-19,10020
Manhattan,40.73059,-73.99479000000001,0,0,0,0,0,2018-09-19,10256
Manhattan,40.73059,-73.99479000000001,0,0,0,0,0,2018-09-19,10260
Manhattan,40.72898,-73.99629,0,0,0,0,0,2018-09-19,10111
Manhattan,40.72898,-73.99629,1,0,0,0,1,2018-09-19,10167
Manhattan,40.72898,-73.99629,0,0,0,0,0,2018-09-19,10199
Manhattan,40.72898,-73.99629,0,0,0,0,0,2018-09-19,10080
Manhattan,40.72898,-73.99629,0,0,0,0,0,2018-09-19,10111
Manhattan,40.72898,-73.99629,0,0,0,0,0,2018-09-19,10016
Manhattan,40.72898,-73.99629,0,0,0,0,0,2018-09-19,10002
Manhattan,40.72898,-73.99629,0,0,0,0,0,2018-09-19,10009
Manhattan,40.72898,-73.99629,0,0,0,0,0,2018-09-19,10055
Manhattan,40.72978,-73.99791,0,1,0,0,1,2018-09-19,10007
Manhattan,40.72978,-73.99791,0,1,0,0,1,2018-09-19,10103
Manhattan,40.727920000000005,-73.99176,0,0,1,0,1,2018-09-19,10257
Manhattan,40.72978,-73.99791,1,0,0,0,1,2018-09-19,10041
Manhattan,40.727920000000005,-73.99176,0,1,1,0,1,2018-09-19,10172
Manhattan,40.727920000000005,-73.99176,0,0,1,0,1,2018-09-19,10212
Manhattan,40.73033,-73.9956,0,0,0,0,0,2018-09-19,10081
Manhattan,40.73033,-73.9956,0,0,0,0,0,2018-09-19,10041
Manhattan,40.73033,-73.9956,0,1,0,0,1,2018-09-19,10010
Manhattan,40.73059,-73.99479000000001,0,0,0,0,0,2018-09-19,10272
Manhattan,40.73059,-73.99479000000001,0,1,0,0,1,2018-09-19,10035
Manhattan,40.73059,-73.99479000000001,0,0,0,0,0,2018-09-19,10022
Manhattan,40.73365,-73.98879000000001,0,0,0,0,0,2018-09-19,10026
Manhattan,40.73365,-73.98879000000001,0,0,0,0,0,2018-09-19,10112
Manhattan,40.73365,-73.98879000000001,0,0,1,0,1,2018-09-19,10273
Manhattan,40.73033,-73.9956,0,0,0,0,0,2018-09-19,10036
Manhattan,40.73033,-73.9956,0,0,0,0,0,2018-09-19,10261
Manhattan,40.73033,-73.9956,0,0,0,0,0,2018-09-19,10258
Manhattan,40.73642,-73.99150999999999,0,0,1,0,1,2018-09-20,10152
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2018-09-20,10055
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2018-09-20,10022
Manhattan,40.72609,-73.99682,1,0,1,0,1,2018-09-20,10037
Manhattan,40.72609,-73.99682,0,0,1,0,1,2018-09-20,10115
Manhattan,40.72609,-73.99682,0,0,1,0,1,2018-09-20,10281
Brooklyn,40.69398,-73.98697,0,0,1,0,1,2018-09-20,11218
Brooklyn,40.69398,-73.98697,0,0,0,0,0,2018-09-20,11228
Brooklyn,40.69398,-73.98697,0,0,0,0,0,2018-09-20,11225
Manhattan,40.72951,-73.99388,0,0,1,0,1,2018-09-20,10213
Manhattan,40.72951,-73.99388,0,0,1,0,1,2018-09-20,10034
Manhattan,40.72951,-73.99388,0,0,0,0,0,2018-09-20,10270
Manhattan,40.72898,-73.99629,0,0,0,0,0,2018-09-20,10169
Manhattan,40.72898,-73.99629,0,0,0,0,0,2018-09-20,10036
Manhattan,40.72898,-73.99629,0,0,0,0,0,2018-09-20,10023
Manhattan,40.72978,-73.99791,0,0,0,0,0,2018-09-20,10001
Manhattan,40.72978,-73.99791,0,0,0,0,0,2018-09-20,10007
Manhattan,40.72978,-73.99791,0,0,0,0,0,2018-09-20,10212
Manhattan,40.73642,-73.99150999999999,0,0,1,0,1,2018-09-20,10259
Manhattan,40.73642,-73.99150999999999,0,0,1,0,1,2018-09-20,10014
Manhattan,40.73642,-73.99150999999999,0,0,1,0,1,2018-09-20,10009
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2018-09-20,10065
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2018-09-20,10038
Manhattan,40.72898,-73.99629,1,0,0,0,1,2018-09-20,10171
Manhattan,40.72898,-73.99629,0,0,0,0,0,2018-09-20,10285
Manhattan,40.72898,-73.99629,0,0,1,0,1,2018-09-20,10030
Manhattan,40.72898,-73.99629,0,0,0,0,0,2018-09-20,10211
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2018-09-20,10010
Manhattan,40.72898,-73.99629,0,0,0,0,0,2018-09-20,10028
Manhattan,40.73033,-73.9987,0,0,1,0,1,2018-09-20,10199
Manhattan,40.72898,-73.99629,0,0,1,0,1,2018-09-20,10112
Manhattan,40.73033,-73.9987,0,0,0,0,0,2018-09-20,10033
Manhattan,40.73033,-73.9987,0,0,1,0,1,2018-09-20,10040
Manhattan,40.72915,-73.995,0,0,0,0,0,2018-09-20,10010
Manhattan,40.72915,-73.995,0,0,0,0,0,2018-09-20,10213
Manhattan,40.72915,-73.995,0,0,0,0,0,2018-09-20,10110
Manhattan,40.72915,-73.995,0,0,0,0,0,2018-09-20,10034
Manhattan,40.72898,-73.99629,0,0,0,0,0,2018-09-20,10270
Manhattan,40.72915,-73.995,0,0,0,0,0,2018-09-20,10011
Manhattan,40.72898,-73.99629,0,0,0,0,0,2018-09-20,10276
Manhattan,40.72915,-73.995,0,0,0,0,0,2018-09-20,10002
Manhattan,40.77991,-73.96006,0,1,0,0,1,2018-09-20,10080
Manhattan,40.77991,-73.96006,0,0,1,0,1,2018-09-20,10016
Manhattan,40.77991,-73.96006,0,0,0,0,0,2018-09-20,10065
Manhattan,40.72898,-73.99629,0,0,0,0,0,2018-09-20,10285
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2018-09-20,10173
Manhattan,40.72898,-73.99629,0,0,0,0,0,2018-09-20,10271
Manhattan,40.72898,-73.99629,1,0,0,0,1,2018-09-20,10169
Manhattan,40.72898,-73.99629,0,0,0,0,0,2018-09-20,10111
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2018-09-20,10112
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2018-09-20,10152
Manhattan,40.72898,-73.99629,1,0,0,0,1,2018-09-20,10027
Manhattan,40.72898,-73.99629,0,0,0,0,0,2018-09-20,10172
Manhattan,40.72898,-73.99629,0,0,0,0,0,2018-09-20,10055
