contaminante,data_value,measure_info,fecha,Barrio,latitud,longitud
Fine particles (PM 2.5),14.1,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),20.4,ppb,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),10.1,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),30.8,ppb,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),9.4,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),11.1,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),13.4,ppb,2010-12-01,Staten Island,40.5795,-74.1502
Nitrogen dioxide (NO2),19.3,ppb,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),30.5,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),32.7,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),32.0,ppb,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),19.0,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),26.7,ppb,2010-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),24.7,ppb,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),38.7,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),11.6,mcg/m3,2010-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),13.9,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),21.9,ppb,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),10.0,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),10.3,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),30.1,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),22.1,ppb,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),34.9,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),13.9,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),33.1,ppb,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),26.1,ppb,2010-12-01,Staten Island,40.5795,-74.1502
Nitrogen dioxide (NO2),26.0,ppb,2010-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),29.7,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),25.9,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),12.4,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),28.7,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),9.8,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),10.8,mcg/m3,2010-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),14.6,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),11.0,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),14.1,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),25.0,ppb,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),11.5,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),12.1,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),10.1,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),30.0,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),10.2,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),30.7,ppb,2010-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),10.3,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),10.2,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),24.3,ppb,2010-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),9.3,mcg/m3,2010-12-01,Staten Island,40.5795,-74.1502
Fine particles (PM 2.5),9.4,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),10.2,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),9.7,mcg/m3,2010-12-01,Staten Island,40.5795,-74.1502
Fine particles (PM 2.5),14.1,mcg/m3,2010-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),13.6,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),30.7,ppb,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),28.7,ppb,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),21.9,ppb,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),10.5,mcg/m3,2010-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),27.6,ppb,2010-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),26.0,ppb,2010-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),11.9,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),25.2,ppb,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),19.3,ppb,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),14.4,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),30.1,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),29.0,ppb,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),13.9,mcg/m3,2010-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),21.6,ppb,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),42.2,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),12.1,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),29.5,ppb,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),12.6,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),13.9,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),17.0,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),14.7,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),25.6,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),14.7,mcg/m3,2010-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),10.4,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),30.4,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),28.1,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),14.1,mcg/m3,2010-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),36.3,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),31.5,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),25.5,ppb,2010-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),23.2,ppb,2010-12-01,Staten Island,40.5795,-74.1502
Fine particles (PM 2.5),13.6,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),11.4,mcg/m3,2010-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),29.1,ppb,2010-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),29.7,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),11.6,mcg/m3,2010-12-01,Staten Island,40.5795,-74.1502
Nitrogen dioxide (NO2),31.5,ppb,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),23.7,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),28.2,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),26.6,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),11.0,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),13.4,mcg/m3,2010-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),14.3,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),12.7,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),16.2,ppb,2010-12-01,Staten Island,40.5795,-74.1502
Fine particles (PM 2.5),12.1,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),21.6,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),28.1,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),37.9,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),10.1,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),14.3,mcg/m3,2010-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),22.9,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),11.5,mcg/m3,2010-12-01,Staten Island,40.5795,-74.1502
Nitrogen dioxide (NO2),21.1,ppb,2010-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),29.3,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),24.2,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),9.5,mcg/m3,2010-12-01,Staten Island,40.5795,-74.1502
Nitrogen dioxide (NO2),26.8,ppb,2010-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),25.2,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),15.4,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),32.3,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),14.7,mcg/m3,2010-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),11.1,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),28.4,ppb,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),11.1,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),24.2,ppb,2010-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),14.4,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),24.0,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),10.2,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),25.3,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),41.8,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),9.6,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),11.9,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),29.5,ppb,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),25.8,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),12.5,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),10.1,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),23.0,ppb,2010-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),21.9,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),11.4,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),12.1,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),9.6,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),26.6,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),31.4,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),19.4,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),17.7,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),12.0,mcg/m3,2010-12-01,Staten Island,40.5795,-74.1502
Fine particles (PM 2.5),10.3,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),9.6,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),32.3,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),25.7,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),18.3,ppb,2010-12-01,Staten Island,40.5795,-74.1502
Fine particles (PM 2.5),12.4,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),23.3,ppb,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),11.6,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),10.3,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),11.8,mcg/m3,2010-12-01,Staten Island,40.5795,-74.1502
Fine particles (PM 2.5),15.5,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),25.5,ppb,2010-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),11.6,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),14.5,mcg/m3,2010-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),9.2,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),22.9,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),12.1,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),31.2,ppb,2010-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),27.6,ppb,2010-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),33.5,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),14.5,mcg/m3,2010-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),13.1,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),11.1,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),25.6,ppb,2010-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),24.1,ppb,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),24.8,ppb,2010-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),12.8,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),12.6,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),11.4,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),11.7,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),8.4,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),36.4,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),11.1,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),10.5,mcg/m3,2010-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),9.5,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),13.3,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),12.0,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),11.4,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),23.3,ppb,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),31.8,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),35.5,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),12.6,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),25.3,ppb,2010-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),31.0,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),24.7,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),25.9,ppb,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),12.4,mcg/m3,2010-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),11.4,mcg/m3,2010-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),25.8,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),38.9,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),11.1,mcg/m3,2010-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),8.4,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),31.9,ppb,2010-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),21.8,ppb,2010-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),21.5,ppb,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),31.0,ppb,2010-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),12.8,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),13.9,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),10.9,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),11.5,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),10.4,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),11.5,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),19.2,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),32.7,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),10.5,mcg/m3,2010-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),10.3,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),11.6,mcg/m3,2010-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),12.8,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),14.4,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),11.1,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),25.2,ppb,2010-12-01,Staten Island,40.5795,-74.1502
Nitrogen dioxide (NO2),30.7,ppb,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),12.0,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),14.8,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),14.3,ppb,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),31.4,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),21.5,ppb,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),26.1,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),24.4,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),25.2,ppb,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),29.4,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),27.7,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),33.3,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),36.0,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),11.5,mcg/m3,2010-12-01,Staten Island,40.5795,-74.1502
Nitrogen dioxide (NO2),27.2,ppb,2010-12-01,Staten Island,40.5795,-74.1502
Fine particles (PM 2.5),11.8,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),26.7,ppb,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),26.0,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),20.3,ppb,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),33.6,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),29.3,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),10.0,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),10.6,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),32.3,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),13.6,mcg/m3,2010-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),31.5,ppb,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),32.8,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),32.1,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),11.1,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),12.6,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),12.5,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),14.3,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),20.5,ppb,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),11.7,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),12.6,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),10.4,mcg/m3,2010-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),27.5,ppb,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),21.9,ppb,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),44.2,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),36.2,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),20.6,ppb,2010-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),28.3,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),26.0,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),25.0,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),30.8,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),30.5,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),33.0,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),27.3,ppb,2010-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),13.5,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),15.0,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),11.5,mcg/m3,2010-12-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),28.4,ppb,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),14.6,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),12.1,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),30.9,ppb,2010-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),11.9,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),33.2,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),22.2,ppb,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),23.3,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),25.7,ppb,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),10.1,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),11.6,mcg/m3,2010-12-01,Staten Island,40.5795,-74.1502
Fine particles (PM 2.5),11.7,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),13.5,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),32.9,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),9.7,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),12.8,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),30.3,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),11.2,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),33.0,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),10.1,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),9.4,mcg/m3,2010-12-01,Staten Island,40.5795,-74.1502
Nitrogen dioxide (NO2),22.7,ppb,2010-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),14.6,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),27.4,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),35.4,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),30.2,ppb,2010-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),12.1,mcg/m3,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),20.8,ppb,2010-12-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),9.2,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),32.5,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),32.2,ppb,2010-12-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),14.6,mcg/m3,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),37.3,ppb,2010-12-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),19.3,ppb,2010-12-01,Staten Island,40.5795,-74.1502
Fine particles (PM 2.5),9.7,mcg/m3,2010-12-01,Queens,40.7282,-73.7949
